0.2,0.004,3,0.174531
1.2,0.004,3,2.83236
-0.8,0.004,3,23.112
0.2,0.014,3,8.85671
0.2,-0.006,3,88.7958
0.2,0.004,4,0.3935
0.2,0.004,2,0.216826
1.1,0.004,3,19.9657
-0.7,0.004,3,21.1644
0.2,0.013,3,9.64991
0.2,-0.005,3,161.518
0.2,0.004,3.9,0.250307
0.2,0.004,2.1,0.195818
1.01,0.004,3,0.127203
1.01,0.0121,3,3.94078
1.01,-0.0041,3,3.73654
1.01,0.004,3.81,0.0789413
1.901,0.004,3.81,3.76631
0.119,0.004,3.81,0.297308
1.01,0.01129,3.81,0.0898874
1.01,-0.00329,3.81,6.74826
1.01,0.004,4.701,0.0930605
1.01,0.004,2.919,2.28491
1.8119,0.004,3.81,11.4779
0.2081,0.004,3.81,0.166961
1.01,0.010561,3.81,0.0773674
1.01,0.010561,4.6119,0.100756
1.01,0.010561,3.0081,3.06139
1.73171,0.010561,3.81,30.1551
0.28829,0.010561,3.81,0.165299
1.01,0.0177781,3.81,0.0852469
1.01,0.0033439,3.81,0.0958174
1.01,0.010561,4.53171,0.0714166
1.65954,0.010561,4.53171,5.21903
0.360461,0.010561,4.53171,0.130845
1.01,0.0170564,4.53171,0.0819695
1.01,0.00406561,4.53171,0.0656439
1.01,0.00406561,5.32559,0.0619281
1.59459,0.00406561,5.32559,1.29793
0.425415,0.00406561,5.32559,0.0958582
1.01,0.0112105,5.32559,0.103457
1.01,-0.00307932,5.32559,3.78595
1.01,0.00406561,6.19886,0.0856597
1.01,0.00406561,4.45232,0.0671721
1.53613,0.00406561,5.32559,1.23512
0.483873,0.00406561,5.32559,0.0741648
1.01,0.010496,5.32559,0.0748487
1.01,-0.00236483,5.32559,1.76721
1.01,0.00406561,6.11153,0.0808115
1.01,0.00406561,4.53965,0.146135
1.48351,0.00406561,5.32559,0.173507
0.536486,0.00406561,5.32559,0.0793371
1.01,0.009853,5.32559,0.0776143
1.01,-0.00172178,5.32559,0.305351
1.01,0.00406561,6.03294,0.0813174
1.01,0.00406561,4.61824,0.0719901
1.43616,0.00406561,5.32559,1.49988
0.583837,0.00406561,5.32559,0.0883925
1.01,0.00927426,5.32559,0.0988463
1.01,-0.00114304,5.32559,0.163505
1.01,0.00406561,5.9622,0.0729187
1.01,0.00406561,4.68898,0.0711457
1.39355,0.00406561,5.32559,2.24043
0.626454,0.00406561,5.32559,0.0860424
1.01,0.0087534,5.32559,0.0777857
1.01,-0.000622178,5.32559,0.133145
1.01,0.00406561,5.89854,0.0932946
1.01,0.00406561,4.75264,0.0812974
1.35519,0.00406561,5.32559,0.134624
0.664808,0.00406561,5.32559,0.067073
1.01,0.00828462,5.32559,0.0697948
1.01,-0.000153399,5.32559,0.143252
1.01,0.00406561,5.84125,0.0603574
1.32067,0.00406561,5.84125,0.0763265
0.699328,0.00406561,5.84125,0.0638617
1.01,0.00786272,5.84125,0.0650128
1.01,0.000268502,5.84125,0.111497
1.01,0.00406561,6.40847,0.0664989
1.01,0.00406561,5.27403,0.0677676
1.28961,0.00406561,5.84125,0.123864
0.730395,0.00406561,5.84125,0.0665746
1.01,0.00748301,5.84125,0.0620504
1.01,0.000648213,5.84125,0.0810878
1.01,0.00406561,6.35175,0.0708225
1.01,0.00406561,5.33075,0.0830515
1.26164,0.00406561,5.84125,0.131492
0.758355,0.00406561,5.84125,0.0704531
1.01,0.00714127,5.84125,0.0718449
1.01,0.000989952,5.84125,0.0646216
1.01,0.00406561,6.3007,0.0654996
1.01,0.00406561,5.3818,0.0894161
1.23648,0.00406561,5.84125,0.0761133
0.78352,0.00406561,5.84125,0.0678736
1.01,0.0068337,5.84125,0.0669918
1.01,0.00129752,5.84125,0.0646071
1.01,0.00406561,6.25475,0.0764718
1.01,0.00406561,5.42774,0.0806886
1.21383,0.00406561,5.84125,0.0783634
0.806168,0.00406561,5.84125,0.0644695
1.01,0.00655689,5.84125,0.0722577
1.01,0.00157433,5.84125,0.0664487
1.01,0.00406561,6.2134,0.0788639
1.01,0.00406561,5.46909,0.0783777
1.19345,0.00406561,5.84125,0.0735975
0.826551,0.00406561,5.84125,0.0591349
0.826551,0.00630776,5.84125,0.0631804
0.826551,0.00182346,5.84125,0.0680295
0.826551,0.00406561,6.17619,0.0631445
0.826551,0.00406561,5.50631,0.0617662
1.02834,0.00406561,5.84125,0.0852744
0.624757,0.00406561,5.84125,0.0660259
0.826551,0.00608355,5.84125,0.0618035
0.826551,0.00204767,5.84125,0.064748
0.826551,0.00406561,6.14269,0.0624268
0.826551,0.00406561,5.5398,0.0613853
1.00817,0.00406561,5.84125,0.0689781
0.644936,0.00406561,5.84125,0.0648967
0.826551,0.00588176,5.84125,0.0616145
0.826551,0.00224946,5.84125,0.0655253
0.826551,0.00406561,6.11255,0.0751698
0.826551,0.00406561,5.56995,0.0726371
0.990004,0.00406561,5.84125,0.0790552
0.663098,0.00406561,5.84125,0.0721803
0.826551,0.00570014,5.84125,0.0657567
0.826551,0.00243108,5.84125,0.0655605
0.826551,0.00406561,6.08542,0.0640731
0.826551,0.00406561,5.59708,0.0672065
0.973659,0.00406561,5.84125,0.063174
0.679443,0.00406561,5.84125,0.0675942
0.826551,0.00553669,5.84125,0.0736045
0.826551,0.00259453,5.84125,0.0642194
0.826551,0.00406561,6.061,0.0675864
0.826551,0.00406561,5.62149,0.0650383
0.958948,0.00406561,5.84125,0.0684139
0.694154,0.00406561,5.84125,0.067804
0.826551,0.00538958,5.84125,0.0670795
0.826551,0.00274164,5.84125,0.0662633
0.826551,0.00406561,6.03903,0.0672814
0.826551,0.00406561,5.64347,0.0632981
0.945708,0.00406561,5.84125,0.0659606
0.707394,0.00406561,5.84125,0.0630483
0.826551,0.00525718,5.84125,0.059303
0.826551,0.00287404,5.84125,0.0672833
0.826551,0.00406561,6.01925,0.0577335
0.933793,0.00406561,6.01925,0.0701043
0.719309,0.00406561,6.01925,0.0659533
0.826551,0.00513803,6.01925,0.0638621
0.826551,0.00299319,6.01925,0.0629386
0.826551,0.00406561,6.21505,0.062387
0.826551,0.00406561,5.82345,0.0651988
0.923068,0.00406561,6.01925,0.0661653
0.730034,0.00406561,6.01925,0.0615697
0.826551,0.00503078,6.01925,0.0618132
0.826551,0.00310044,6.01925,0.0662882
0.826551,0.00406561,6.19547,0.0611546
0.826551,0.00406561,5.84303,0.063324
0.913417,0.00406561,6.01925,0.0686735
0.739685,0.00406561,6.01925,0.0674635
0.826551,0.00493427,6.01925,0.0647361
0.826551,0.00319695,6.01925,0.0673365
0.826551,0.00406561,6.17785,0.0646649
0.826551,0.00406561,5.86065,0.0652644
0.90473,0.00406561,6.01925,0.0610175
0.748372,0.00406561,6.01925,0.0687531
0.826551,0.0048474,6.01925,0.0816774
0.826551,0.00328382,6.01925,0.0619536
0.826551,0.00406561,6.16199,0.055792
0.896912,0.00406561,6.16199,0.0732707
0.75619,0.00406561,6.16199,0.0652055
0.826551,0.00476922,6.16199,0.0623843
0.826551,0.003362,6.16199,0.0667281
0.826551,0.00406561,6.319,0.0612404
0.826551,0.00406561,6.00497,0.0609942
0.889876,0.00406561,6.16199,0.0640503
0.763226,0.00406561,6.16199,0.0667178
0.826551,0.00469886,6.16199,0.0612666
0.826551,0.00343236,6.16199,0.0598941
0.826551,0.00406561,6.3033,0.0675988
0.826551,0.00406561,6.02068,0.0696456
0.883544,0.00406561,6.16199,0.0644488
0.769558,0.00406561,6.16199,0.0671069
0.826551,0.00463554,6.16199,0.0658233
0.826551,0.00349568,6.16199,0.0659206
0.826551,0.00406561,6.28917,0.0643505
0.826551,0.00406561,6.03481,0.0632921
0.877844,0.00406561,6.16199,0.0629383
0.775258,0.00406561,6.16199,0.0635855
0.826551,0.00457854,6.16199,0.0676243
0.826551,0.00355268,6.16199,0.0694739
0.826551,0.00406561,6.27645,0.0626327
0.826551,0.00406561,6.04752,0.0671665
0.872715,0.00406561,6.16199,0.0709568
0.780387,0.00406561,6.16199,0.0682079
0.826551,0.00452725,6.16199,0.0701843
0.826551,0.00360397,6.16199,0.062124
0.826551,0.00406561,6.265,0.0652856
0.826551,0.00406561,6.05897,0.0650844
0.868099,0.00406561,6.16199,0.0626951
0.785003,0.00406561,6.16199,0.0606907
0.826551,0.00448109,6.16199,0.0637669
0.826551,0.00365013,6.16199,0.0633369
0.826551,0.00406561,6.2547,0.063035
0.826551,0.00406561,6.06927,0.0636971
0.863944,0.00406561,6.16199,0.0644486
0.789158,0.00406561,6.16199,0.0639731
0.826551,0.00443954,6.16199,0.0704361
0.826551,0.00369168,6.16199,0.0599366
0.826551,0.00406561,6.24543,0.0644611
0.826551,0.00406561,6.07854,0.059938
0.860205,0.00406561,6.16199,0.0671923
0.792897,0.00406561,6.16199,0.0644397
0.826551,0.00440215,6.16199,0.0602652
0.826551,0.00372907,6.16199,0.0583067
0.826551,0.00406561,6.23709,0.0673077
0.826551,0.00406561,6.08689,0.0709175
0.856839,0.00406561,6.16199,0.064006
0.796263,0.00406561,6.16199,0.0655845
0.826551,0.00436849,6.16199,0.0622312
0.826551,0.00376273,6.16199,0.0665544
0.826551,0.00406561,6.22958,0.0658119
0.826551,0.00406561,6.0944,0.0608705
0.85381,0.00406561,6.16199,0.065397
0.799292,0.00406561,6.16199,0.0576059
0.826551,0.0043382,6.16199,0.0636415
0.826551,0.00379302,6.16199,0.0652607
0.826551,0.00406561,6.22282,0.0648606
0.826551,0.00406561,6.10116,0.0678166
0.851084,0.00406561,6.16199,0.0656596
0.802018,0.00406561,6.16199,0.0629615
0.826551,0.00431094,6.16199,0.0657809
0.826551,0.00382028,6.16199,0.0674615
0.826551,0.00406561,6.21673,0.0719952
0.826551,0.00406561,6.10724,0.0628304
0.848631,0.00406561,6.16199,0.0665713
0.804471,0.00406561,6.16199,0.0669551
0.826551,0.00428641,6.16199,0.066644
0.826551,0.00384481,6.16199,0.0673455
0.826551,0.00406561,6.21126,0.0680749
0.826551,0.00406561,6.11271,0.0670874
0.846423,0.00406561,6.16199,0.0584438
0.806679,0.00406561,6.16199,0.0729219
0.826551,0.00426433,6.16199,0.0659687
0.826551,0.00386689,6.16199,0.0681134
0.826551,0.00406561,6.20633,0.0646963
0.826551,0.00406561,6.11764,0.0685853
0.844436,0.00406561,6.16199,0.0673453
0.808666,0.00406561,6.16199,0.0677135
0.826551,0.00424446,6.16199,0.0637311
0.826551,0.00388676,6.16199,0.0646438
0.826551,0.00406561,6.2019,0.067268
0.826551,0.00406561,6.12208,0.0637913
0.842647,0.00406561,6.16199,0.0737333
0.810455,0.00406561,6.16199,0.0615337
0.826551,0.00422657,6.16199,0.066031
0.826551,0.00390465,6.16199,0.0622421
0.826551,0.00406561,6.19791,0.0682952
0.826551,0.00406561,6.12607,0.0684917
0.841038,0.00406561,6.16199,0.0640583
0.812064,0.00406561,6.16199,0.0685213
0.826551,0.00421048,6.16199,0.0650106
0.826551,0.00392074,6.16199,0.065972
0.826551,0.00406561,6.19431,0.0750012
0.826551,0.00406561,6.12966,0.0655099
0.839589,0.00406561,6.16199,0.0641611
0.813513,0.00406561,6.16199,0.0630432
0.826551,0.00419599,6.16199,0.0602908
0.826551,0.00393523,6.16199,0.0688804
0.826551,0.00406561,6.19108,0.0656141
0.826551,0.00406561,6.13289,0.0608805
0.838285,0.00406561,6.16199,0.0650904
0.814817,0.00406561,6.16199,0.0691129
0.826551,0.00418295,6.16199,0.0680284
0.826551,0.00394827,6.16199,0.0638364
0.826551,0.00406561,6.18817,0.0612043
0.826551,0.00406561,6.1358,0.0622149
0.837112,0.00406561,6.16199,0.0620844
0.81599,0.00406561,6.16199,0.0652956
0.826551,0.00417122,6.16199,0.0660454
0.826551,0.00396,6.16199,0.0647425
0.826551,0.00406561,6.18555,0.0664113
0.826551,0.00406561,6.13842,0.0625743
0.836056,0.00406561,6.16199,0.0639156
0.817046,0.00406561,6.16199,0.0641426
0.826551,0.00416066,6.16199,0.0626313
0.826551,0.00397056,6.16199,0.0730179
0.826551,0.00406561,6.1832,0.0646649
0.826551,0.00406561,6.14078,0.064911
0.835105,0.00406561,6.16199,0.0654172
0.817997,0.00406561,6.16199,0.0697524
0.826551,0.00415115,6.16199,0.0645944
0.826551,0.00398007,6.16199,0.0610292
0.826551,0.00406561,6.18108,0.0646189
0.826551,0.00406561,6.1429,0.0595621
0.83425,0.00406561,6.16199,0.0648476
0.818852,0.00406561,6.16199,0.0626409
0.826551,0.0041426,6.16199,0.0627846
0.826551,0.00398862,6.16199,0.0671627
0.826551,0.00406561,6.17917,0.0625901
0.826551,0.00406561,6.14481,0.0644694
0.83348,0.00406561,6.16199,0.0739561
0.819622,0.00406561,6.16199,0.0674806
0.826551,0.0041349,6.16199,0.0677671
0.826551,0.00399632,6.16199,0.0617475
0.826551,0.00406561,6.17745,0.0618964
0.826551,0.00406561,6.14652,0.0615836
0.832787,0.00406561,6.16199,0.0660357
0.820315,0.00406561,6.16199,0.0627291
0.826551,0.00412797,6.16199,0.0641781
0.826551,0.00400325,6.16199,0.0637285
0.826551,0.00406561,6.1759,0.0798749
0.826551,0.00406561,6.14807,0.0643936
0.832163,0.00406561,6.16199,0.0599977
0.820939,0.00406561,6.16199,0.063377
0.826551,0.00412173,6.16199,0.0623916
0.826551,0.00400949,6.16199,0.0702522
0.826551,0.00406561,6.17451,0.0621896
0.826551,0.00406561,6.14946,0.0612428
0.831602,0.00406561,6.16199,0.0622731
0.8215,0.00406561,6.16199,0.0604411
0.826551,0.00411612,6.16199,0.0714599
0.826551,0.0040151,6.16199,0.0654827
0.826551,0.00406561,6.17326,0.0617891
0.826551,0.00406561,6.15071,0.0721771
0.831097,0.00406561,6.16199,0.0626728
0.822005,0.00406561,6.16199,0.0720013
0.826551,0.00411107,6.16199,0.0665103
0.826551,0.00402015,6.16199,0.0618818
0.826551,0.00406561,6.17213,0.0630215
0.826551,0.00406561,6.15184,0.0674856
0.830642,0.00406561,6.16199,0.0649128
0.82246,0.00406561,6.16199,0.0654028
0.826551,0.00410652,6.16199,0.0589493
0.826551,0.0040247,6.16199,0.0609904
0.826551,0.00406561,6.17112,0.0674504
0.826551,0.00406561,6.15286,0.0619972
0.830233,0.00406561,6.16199,0.0664705
0.822869,0.00406561,6.16199,0.0681305
0.826551,0.00410243,6.16199,0.0631606
0.826551,0.00402879,6.16199,0.0691698
0.826551,0.00406561,6.1702,0.0624426
0.826551,0.00406561,6.15377,0.0600842
0.829865,0.00406561,6.16199,0.0683304
0.823237,0.00406561,6.16199,0.0763066
0.826551,0.00409875,6.16199,0.0641882
0.826551,0.00403247,6.16199,0.0625947
0.826551,0.00406561,6.16938,0.062582
0.826551,0.00406561,6.15459,0.0676981
0.829534,0.00406561,6.16199,0.0660903
0.823568,0.00406561,6.16199,0.0622683
0.826551,0.00409544,6.16199,0.0672294
0.826551,0.00403578,6.16199,0.0675404
0.826551,0.00406561,6.16864,0.071407
0.826551,0.00406561,6.15533,0.0653959
0.829235,0.00406561,6.16199,0.062477
0.823867,0.00406561,6.16199,0.0635688
0.826551,0.00409245,6.16199,0.0697354
0.826551,0.00403877,6.16199,0.0751543
0.826551,0.00406561,6.16798,0.0615237
0.826551,0.00406561,6.156,0.0603413
0.828967,0.00406561,6.16199,0.0639609
0.824135,0.00406561,6.16199,0.0625318
0.826551,0.00408977,6.16199,0.0662856
0.826551,0.00404145,6.16199,0.0655864
0.826551,0.00406561,6.16738,0.0684879
0.826551,0.00406561,6.1566,0.0637248
0.828725,0.00406561,6.16199,0.0638275
0.824377,0.00406561,6.16199,0.060934
0.826551,0.00408735,6.16199,0.0654482
0.826551,0.00404387,6.16199,0.0735937
0.826551,0.00406561,6.16684,0.0742626
0.826551,0.00406561,6.15713,0.059377
0.828508,0.00406561,6.16199,0.0691583
0.824594,0.00406561,6.16199,0.0702547
0.826551,0.00408518,6.16199,0.0728013
0.826551,0.00404604,6.16199,0.0666319
0.826551,0.00406561,6.16635,0.0648629
0.826551,0.00406561,6.15762,0.0646562
0.828312,0.00406561,6.16199,0.0614215
0.82479,0.00406561,6.16199,0.0593985
0.826551,0.00408322,6.16199,0.0700962
0.826551,0.004048,6.16199,0.0635771
0.826551,0.00406561,6.16592,0.0633124
0.826551,0.00406561,6.15806,0.0596357
0.828136,0.00406561,6.16199,0.0666223
0.824966,0.00406561,6.16199,0.064513
0.826551,0.00408146,6.16199,0.0698815
0.826551,0.00404976,6.16199,0.0662124
0.826551,0.00406561,6.16552,0.0629175
0.826551,0.00406561,6.15845,0.0647347
0.827978,0.00406561,6.16199,0.0658097
0.825124,0.00406561,6.16199,0.0700002
0.826551,0.00407988,6.16199,0.0630814
0.826551,0.00405134,6.16199,0.0675488
0.826551,0.00406561,6.16517,0.0647931
0.826551,0.00406561,6.1588,0.0616316
0.827835,0.00406561,6.16199,0.0634481
0.825267,0.00406561,6.16199,0.065679
0.826551,0.00407845,6.16199,0.0618353
0.826551,0.00405277,6.16199,0.0641794
0.826551,0.00406561,6.16485,0.0620125
0.826551,0.00406561,6.15912,0.0640142
0.827707,0.00406561,6.16199,0.0640496
0.825395,0.00406561,6.16199,0.0683988
0.826551,0.00407717,6.16199,0.0593078
0.826551,0.00405405,6.16199,0.0634799
0.826551,0.00406561,6.16457,0.0613873
0.826551,0.00406561,6.15941,0.0681924
0.827591,0.00406561,6.16199,0.0737838
0.825511,0.00406561,6.16199,0.072138
0.826551,0.00407601,6.16199,0.0631405
0.826551,0.00405521,6.16199,0.0622661
0.826551,0.00406561,6.16431,0.0687471
0.826551,0.00406561,6.15967,0.0668595
0.827487,0.00406561,6.16199,0.0632108
0.825615,0.00406561,6.16199,0.0691018
0.826551,0.00407497,6.16199,0.070981
0.826551,0.00405625,6.16199,0.0901166
0.826551,0.00406561,6.16408,0.0633958
0.826551,0.00406561,6.1599,0.0655338
0.827393,0.00406561,6.16199,0.0609685
0.825709,0.00406561,6.16199,0.0692826
0.826551,0.00407403,6.16199,0.063118
0.826551,0.00405719,6.16199,0.05801
0.826551,0.00406561,6.16387,0.0702402
0.826551,0.00406561,6.16011,0.0642016
0.827309,0.00406561,6.16199,0.0632869
0.825793,0.00406561,6.16199,0.0649377
0.826551,0.00407319,6.16199,0.0668426
0.826551,0.00405803,6.16199,0.0613308
0.826551,0.00406561,6.16368,0.0650802
0.826551,0.00406561,6.16029,0.0694882
0.827233,0.00406561,6.16199,0.066353
0.825869,0.00406561,6.16199,0.0606439
0.826551,0.00407243,6.16199,0.0715663
0.826551,0.00405879,6.16199,0.0617667
0.826551,0.00406561,6.16351,0.0660644
0.826551,0.00406561,6.16046,0.0655799
0.827165,0.00406561,6.16199,0.0638794
0.825937,0.00406561,6.16199,0.0633105
0.826551,0.00407175,6.16199,0.0592092
0.826551,0.00405947,6.16199,0.0644784
0.826551,0.00406561,6.16336,0.0621483
0.826551,0.00406561,6.16062,0.0720429
0.827104,0.00406561,6.16199,0.068067
0.825998,0.00406561,6.16199,0.0676766
0.826551,0.00407114,6.16199,0.0678509
0.826551,0.00406008,6.16199,0.0674639
0.826551,0.00406561,6.16322,0.063477
0.826551,0.00406561,6.16075,0.0638548
0.827048,0.00406561,6.16199,0.063251
0.826054,0.00406561,6.16199,0.0615093
0.826551,0.00407058,6.16199,0.0658647
0.826551,0.00406064,6.16199,0.0599021
0.826551,0.00406561,6.1631,0.0682002
0.826551,0.00406561,6.16088,0.0685976
0.826999,0.00406561,6.16199,0.0721289
0.826103,0.00406561,6.16199,0.0604745
0.826551,0.00407009,6.16199,0.0605276
0.826551,0.00406113,6.16199,0.060749
0.826551,0.00406561,6.16299,0.0641144
0.826551,0.00406561,6.16099,0.06966
0.826954,0.00406561,6.16199,0.0628827
0.826148,0.00406561,6.16199,0.0645034
0.826551,0.00406964,6.16199,0.065386
0.826551,0.00406158,6.16199,0.0625686
0.826551,0.00406561,6.16289,0.065774
0.826551,0.00406561,6.16109,0.0621237
0.826914,0.00406561,6.16199,0.0720175
0.826188,0.00406561,6.16199,0.0637364
0.826551,0.00406924,6.16199,0.0681025
0.826551,0.00406198,6.16199,0.0665303
0.826551,0.00406561,6.1628,0.0652725
0.826551,0.00406561,6.16118,0.0690268
0.826877,0.00406561,6.16199,0.072041
0.826225,0.00406561,6.16199,0.0655859
0.826551,0.00406887,6.16199,0.0607412
0.826551,0.00406235,6.16199,0.0657023
0.826551,0.00406561,6.16271,0.0606223
0.826551,0.00406561,6.16126,0.0563762
0.826845,0.00406561,6.16199,0.0602545
0.826257,0.00406561,6.16199,0.06435
0.826551,0.00406855,6.16199,0.0633882
0.826551,0.00406267,6.16199,0.06702
0.826551,0.00406561,6.16264,0.061629
0.826551,0.00406561,6.16133,0.0646838
0.826815,0.00406561,6.16199,0.0658341
0.826287,0.00406561,6.16199,0.0662071
0.826551,0.00406825,6.16199,0.060401
0.826551,0.00406297,6.16199,0.0599863
0.826551,0.00406561,6.16258,0.0616242
0.826551,0.00406561,6.1614,0.0672851
0.826789,0.00406561,6.16199,0.0628947
0.826313,0.00406561,6.16199,0.0688271
0.826551,0.00406799,6.16199,0.062552
0.826551,0.00406323,6.16199,0.0653821
0.826551,0.00406561,6.16252,0.0601383
0.826551,0.00406561,6.16146,0.0595952
0.826765,0.00406561,6.16199,0.0671434
0.826337,0.00406561,6.16199,0.060945
0.826551,0.00406775,6.16199,0.0681379
0.826551,0.00406347,6.16199,0.0643557
0.826551,0.00406561,6.16246,0.0668955
0.826551,0.00406561,6.16151,0.0595323
0.826744,0.00406561,6.16199,0.0625941
0.826358,0.00406561,6.16199,0.0619053
0.826551,0.00406754,6.16199,0.064068
0.826551,0.00406368,6.16199,0.0655027
0.826551,0.00406561,6.16242,0.0696302
0.826551,0.00406561,6.16156,0.0705134
0.826724,0.00406561,6.16199,0.0628058
0.826378,0.00406561,6.16199,0.0663259
0.826551,0.00406734,6.16199,0.0677344
0.826551,0.00406388,6.16199,0.0646367
0.826551,0.00406561,6.16237,0.0657073
0.826551,0.00406561,6.1616,0.0633467
0.826707,0.00406561,6.16199,0.0666938
0.826395,0.00406561,6.16199,0.0637639
0.826551,0.00406717,6.16199,0.0732352
0.826551,0.00406405,6.16199,0.061754
0.826551,0.00406561,6.16233,0.0613054
0.826551,0.00406561,6.16164,0.0706708
0.826691,0.00406561,6.16199,0.0614392
0.826411,0.00406561,6.16199,0.0653396
0.826551,0.00406701,6.16199,0.0586457
0.826551,0.00406421,6.16199,0.0672307
0.826551,0.00406561,6.1623,0.0579088
0.826551,0.00406561,6.16167,0.0629606
0.826677,0.00406561,6.16199,0.0620972
0.826425,0.00406561,6.16199,0.0645305
0.826551,0.00406687,6.16199,0.0604793
0.826551,0.00406435,6.16199,0.0652732
0.826551,0.00406561,6.16227,0.06495
0.826551,0.00406561,6.1617,0.0676152
0.826665,0.00406561,6.16199,0.0638051
0.826437,0.00406561,6.16199,0.0658388
0.826551,0.00406675,6.16199,0.0612441
0.826551,0.00406447,6.16199,0.0682452
0.826551,0.00406561,6.16224,0.0631575
0.826551,0.00406561,6.16173,0.066437
0.826653,0.00406561,6.16199,0.0661845
0.826449,0.00406561,6.16199,0.0740464
0.826551,0.00406663,6.16199,0.0593925
0.826551,0.00406459,6.16199,0.0591686
0.826551,0.00406561,6.16222,0.0632281
0.826551,0.00406561,6.16176,0.0641545
0.826643,0.00406561,6.16199,0.0668913
0.826459,0.00406561,6.16199,0.0633118
0.826551,0.00406653,6.16199,0.068286
0.826551,0.00406469,6.16199,0.0671957
0.826551,0.00406561,6.16219,0.072097
0.826551,0.00406561,6.16178,0.0671301
0.826634,0.00406561,6.16199,0.0652096
0.826468,0.00406561,6.16199,0.0645653
0.826551,0.00406644,6.16199,0.0847798
0.826551,0.00406478,6.16199,0.0617759
0.826551,0.00406561,6.16217,0.0676851
0.826551,0.00406561,6.1618,0.0654371
0.826626,0.00406561,6.16199,0.0650528
0.826476,0.00406561,6.16199,0.0625681
0.826551,0.00406636,6.16199,0.0549872
0.826551,0.00406636,6.16215,0.076665
0.826551,0.00406636,6.16182,0.0639377
0.826618,0.00406636,6.16199,0.0624724
0.826484,0.00406636,6.16199,0.063063
0.826551,0.00406718,6.16199,0.0659536
0.826551,0.00406554,6.16199,0.0680719
0.826551,0.00406636,6.16214,0.0633234
0.826551,0.00406636,6.16184,0.0610013
0.826611,0.00406636,6.16199,0.062133
0.826491,0.00406636,6.16199,0.0657456
0.826551,0.0040671,6.16199,0.0618177
0.826551,0.00406562,6.16199,0.065779
0.826551,0.00406636,6.16212,0.0649179
0.826551,0.00406636,6.16185,0.0645061
0.826605,0.00406636,6.16199,0.0679789
0.826497,0.00406636,6.16199,0.0621782
0.826551,0.00406702,6.16199,0.0592749
0.826551,0.00406569,6.16199,0.0609831
0.826551,0.00406636,6.16211,0.0659736
0.826551,0.00406636,6.16187,0.0675498
0.8266,0.00406636,6.16199,0.0656952
0.826502,0.00406636,6.16199,0.0648467
0.826551,0.00406696,6.16199,0.0631871
0.826551,0.00406576,6.16199,0.0592443
0.826551,0.00406636,6.1621,0.0588152
0.826551,0.00406636,6.16188,0.0723957
0.826595,0.00406636,6.16199,0.0618024
0.826507,0.00406636,6.16199,0.0617493
0.826551,0.0040669,6.16199,0.063601
0.826551,0.00406582,6.16199,0.0513005
0.826551,0.00406582,6.16208,0.0546467
0.826551,0.00406582,6.16189,0.0562308
0.826591,0.00406582,6.16199,0.0664014
0.826511,0.00406582,6.16199,0.0610833
0.826551,0.00406641,6.16199,0.0572066
0.826551,0.00406523,6.16199,0.0497056
0.826551,0.00406523,6.16208,0.0552845
0.826551,0.00406523,6.1619,0.0513228
0.826587,0.00406523,6.16199,0.0482814
0.826587,0.00406588,6.16199,0.0481024
0.826587,0.00406588,6.16207,0.0466521
0.826626,0.00406588,6.16207,0.07119
0.826547,0.00406588,6.16207,0.0573428
0.826587,0.00406659,6.16207,0.049082
0.826587,0.00406516,6.16207,0.0480807
0.826587,0.00406588,6.16215,0.047347
0.826587,0.00406588,6.16198,0.0457697
0.826622,0.00406588,6.16198,0.0464822
0.826551,0.00406588,6.16198,0.0485637
0.826587,0.00406652,6.16198,0.046567
0.826587,0.00406523,6.16198,0.0467203
0.826587,0.00406588,6.16208,0.0517637
0.826587,0.00406588,6.16188,0.0465929
0.826619,0.00406588,6.16198,0.0459052
0.826555,0.00406588,6.16198,0.0469843
0.826587,0.00406646,6.16198,0.0508628
0.826587,0.0040653,6.16198,0.0472282
0.826587,0.00406588,6.16207,0.0475813
0.826587,0.00406588,6.16189,0.0487821
0.826615,0.00406588,6.16198,0.0487155
0.826558,0.00406588,6.16198,0.0487775
0.826587,0.0040664,6.16198,0.0504552
0.826587,0.00406535,6.16198,0.0498869
0.826587,0.00406588,6.16206,0.0447908
0.826612,0.00406588,6.16206,0.0474109
0.826561,0.00406588,6.16206,0.0453873
0.826587,0.00406635,6.16206,0.0460065
0.826587,0.00406541,6.16206,0.0483306
0.826587,0.00406588,6.16214,0.0481929
0.826587,0.00406588,6.16197,0.0461043
0.82661,0.00406588,6.16206,0.0488421
0.826564,0.00406588,6.16206,0.0470296